23.55 0.001810 0.000151 -0.666932
23.6 0.001811 0.000151 -0.666932
23.65 0.001813 0.000151 -0.666932
23.7 0.001814 0.000151 -0.666932
23.75 0.001815 0.000151 -0.666932
23.8 0.001816 0.000151 -0.666932
23.85 0.001817 0.000151 -0.666932
23.9 0.001817 0.000151 -0.666932
23.95 0.001817 0.000151 -0.666932
24 0.001817 0.000151 -0.666932
24.05 0.001817 0.000150 -0.666932
24.1 0.001816 0.000150 -0.666932
24.15 0.001816 0.000150 -0.666932
24.2 0.001815 0.000150 -0.666932
24.25 0.001813 0.000150 -0.666932
24.3 0.001812 0.000150 -0.666932
24.35 0.001810 0.000150 -0.666931
24.4 0.001808 0.000150 -0.666931
24.45 0.001806 0.000150 -0.666931
24.5 0.001803 0.000150 -0.666931
24.55 0.001801 0.000150 -0.666931
24.6 0.001798 0.000150 -0.666931
24.65 0.001795 0.000150 -0.666931
24.7 0.001791 0.000150 -0.666931
24.75 0.001787 0.000150 -0.666931
24.8 0.001784 0.000150 -0.666931
24.85 0.001779 0.000150 -0.666931
24.9 0.001775 0.000150 -0.666931
24.95 0.001770 0.000150 -0.666931
25 0.001765 0.000150 -0.666931
25.05 0.001760 0.000150 -0.666931
25.1 0.001755 0.000150 -0.666931
25.15 0.001749 0.000150 -0.666931
25.2 0.001743 0.000150 -0.666931
25.25 0.001737 0.000150 -0.666931
25.3 0.001730 0.000150 -0.666931
25.35 0.001724 0.000150 -0.666931
25.4 0.001717 0.000150 -0.666931
25.45 0.001709 0.000150 -0.666930
25.5 0.001702 0.000150 -0.666930
25.55 0.001694 0.000150 -0.666930
25.6 0.001686 0.000150 -0.666930
25.65 0.001678 0.000150 -0.666930
25.7 0.001669 0.000150 -0.666930
25.75 0.001661 0.000150 -0.666930
25.8 0.001652 0.000150 -0.666930
25.85 0.001642 0.000150 -0.666930
25.9 0.001633 0.000150 -0.666930
25.95 0.001623 0.000150 -0.666930
26 0.001613 0.000150 -0.666930
26.05 0.001603 0.000150 -0.666930
26.1 0.001593 0.000150 -0.666930
26.15 0.001582 0.000150 -0.666930
26.2 0.001571 0.000150 -0.666930
26.25 0.001560 0.000150 -0.666930
26.3 0.001548 0.000150 -0.666930
26.35 0.001536 0.000150 -0.666930
26.4 0.001524 0.000150 -0.666930
26.45 0.001512 0.000150 -0.666930
26.5 0.001500 0.000150 -0.666930
26.55 0.001487 0.000150 -0.666930
26.6 0.001474 0.000150 -0.666930
26.65 0.001461 0.000150 -0.666930
26.7 0.001448 0.000150 -0.666930
26.75 0.001434 0.000150 -0.666930
26.8 0.001420 0.000150 -0.666930
26.85 0.001406 0.000150 -0.666930
26.9 0.001392 0.000150 -0.666930
26.95 0.001377 0.000150 -0.666930
27 0.001362 0.000150 -0.666930
27.05 0.001347 0.000150 -0.666930
27.1 0.001332 0.000150 -0.666930
27.15 0.001317 0.000150 -0.666930
27.2 0.001301 0.000150 -0.666930
27.25 0.001285 0.000150 -0.666930
27.3 0.001269 0.000150 -0.666930
27.35 0.001253 0.000150 -0.666930
27.4 0.001236 0.000150 -0.666930
27.45 0.001219 0.000150 -0.666930
27.5 0.001202 0.000150 -0.666930
27.55 0.001185 0.000150 -0.666930
27.6 0.001168 0.000150 -0.666930
27.65 0.001150 0.000151 -0.666931
27.7 0.001132 0.000151 -0.666931
27.75 0.001114 0.000151 -0.666931
27.8 0.001096 0.000151 -0.666931
27.85 0.001077 0.000151 -0.666931
27.9 0.001059 0.000151 -0.666931
27.95 0.001040 0.000151 -0.666931
28 0.001021 0.000151 -0.666931
28.05 0.001002 0.000151 -0.666931
28.1 0.000982 0.000151 -0.666931
28.15 0.000963 0.000151 -0.666931
28.2 0.000943 0.000151 -0.666931
28.25 0.000923 0.000151 -0.666931
28.3 0.000903 0.000151 -0.666931
28.35 0.000882 0.000151 -0.666931
28.4 0.000862 0.000151 -0.666931
28.45 0.000841 0.000151 -0.666931
28.5 0.000820 0.000151 -0.666931
28.55 0.000799 0.000151 -0.666931
28.6 0.000778 0.000151 -0.666931
28.65 0.000757 0.000151 -0.666931
28.7 0.000735 0.000151 -0.666931
28.75 0.000713 0.000151 -0.666931
28.8 0.000692 0.000151 -0.666932
28.85 0.000670 0.000152 -0.666932
28.9 0.000647 0.000152 -0.666932
28.95 0.000625 0.000152 -0.666932
29 0.000603 0.000152 -0.666932
